MCS_value, Channel_width_MHz,  short_GI, Throughput_Mbits_per_s,  Distance_m,Protocol
7,		40 , 		1,		0 , 		167,tcp
0,		20 , 		0,		0 , 		168,tcp
0,		20 , 		1,		0 , 		168,tcp
0,		40 , 		0,		0 , 		168,tcp
0,		40 , 		1,		0 , 		168,tcp
1,		20 , 		0,		0 , 		168,tcp
1,		20 , 		1,		0 , 		168,tcp
1,		40 , 		0,		0 , 		168,tcp
1,		40 , 		1,		0 , 		168,tcp
2,		20 , 		0,		0 , 		168,tcp
2,		20 , 		1,		0 , 		168,tcp
2,		40 , 		0,		0 , 		168,tcp
2,		40 , 		1,		0 , 		168,tcp
3,		20 , 		0,		0 , 		168,tcp
3,		20 , 		1,		0 , 		168,tcp
3,		40 , 		0,		0 , 		168,tcp
3,		40 , 		1,		0 , 		168,tcp
4,		20 , 		0,		0 , 		168,tcp
4,		20 , 		1,		0 , 		168,tcp
4,		40 , 		0,		0 , 		168,tcp
4,		40 , 		1,		0 , 		168,tcp
5,		20 , 		0,		0 , 		168,tcp
5,		20 , 		1,		0 , 		168,tcp
5,		40 , 		0,		0 , 		168,tcp
5,		40 , 		1,		0 , 		168,tcp
6,		20 , 		0,		0 , 		168,tcp
6,		20 , 		1,		0 , 		168,tcp
6,		40 , 		0,		0 , 		168,tcp
6,		40 , 		1,		0 , 		168,tcp
7,		20 , 		0,		0 , 		168,tcp
7,		20 , 		1,		0 , 		168,tcp
7,		40 , 		0,		0 , 		168,tcp
7,		40 , 		1,		0 , 		168,tcp
0,		20 , 		0,		0 , 		169,tcp
0,		20 , 		1,		0 , 		169,tcp
0,		40 , 		0,		0 , 		169,tcp
0,		40 , 		1,		0 , 		169,tcp
1,		20 , 		0,		0 , 		169,tcp
1,		20 , 		1,		0 , 		169,tcp
1,		40 , 		0,		0 , 		169,tcp
1,		40 , 		1,		0 , 		169,tcp
2,		20 , 		0,		0 , 		169,tcp
2,		20 , 		1,		0 , 		169,tcp
2,		40 , 		0,		0 , 		169,tcp
2,		40 , 		1,		0 , 		169,tcp
3,		20 , 		0,		0 , 		169,tcp
3,		20 , 		1,		0 , 		169,tcp
3,		40 , 		0,		0 , 		169,tcp
3,		40 , 		1,		0 , 		169,tcp
4,		20 , 		0,		0 , 		169,tcp
4,		20 , 		1,		0 , 		169,tcp
4,		40 , 		0,		0 , 		169,tcp
4,		40 , 		1,		0 , 		169,tcp
5,		20 , 		0,		0 , 		169,tcp
5,		20 , 		1,		0 , 		169,tcp
5,		40 , 		0,		0 , 		169,tcp
5,		40 , 		1,		0 , 		169,tcp
6,		20 , 		0,		0 , 		169,tcp
6,		20 , 		1,		0 , 		169,tcp
6,		40 , 		0,		0 , 		169,tcp
6,		40 , 		1,		0 , 		169,tcp
7,		20 , 		0,		0 , 		169,tcp
7,		20 , 		1,		0 , 		169,tcp
7,		40 , 		0,		0 , 		169,tcp
7,		40 , 		1,		0 , 		169,tcp
0,		20 , 		0,		0 , 		170,tcp
0,		20 , 		1,		0 , 		170,tcp
0,		40 , 		0,		0 , 		170,tcp
0,		40 , 		1,		0 , 		170,tcp
1,		20 , 		0,		0 , 		170,tcp
1,		20 , 		1,		0 , 		170,tcp
1,		40 , 		0,		0 , 		170,tcp
1,		40 , 		1,		0 , 		170,tcp
2,		20 , 		0,		0 , 		170,tcp
2,		20 , 		1,		0 , 		170,tcp
2,		40 , 		0,		0 , 		170,tcp
2,		40 , 		1,		0 , 		170,tcp
3,		20 , 		0,		0 , 		170,tcp
3,		20 , 		1,		0 , 		170,tcp
3,		40 , 		0,		0 , 		170,tcp
3,		40 , 		1,		0 , 		170,tcp
4,		20 , 		0,		0 , 		170,tcp
4,		20 , 		1,		0 , 		170,tcp
4,		40 , 		0,		0 , 		170,tcp
4,		40 , 		1,		0 , 		170,tcp
5,		20 , 		0,		0 , 		170,tcp
5,		20 , 		1,		0 , 		170,tcp
5,		40 , 		0,		0 , 		170,tcp
5,		40 , 		1,		0 , 		170,tcp
6,		20 , 		0,		0 , 		170,tcp
6,		20 , 		1,		0 , 		170,tcp
6,		40 , 		0,		0 , 		170,tcp
6,		40 , 		1,		0 , 		170,tcp
7,		20 , 		0,		0 , 		170,tcp
7,		20 , 		1,		0 , 		170,tcp
7,		40 , 		0,		0 , 		170,tcp
7,		40 , 		1,		0 , 		170,tcp
0,		20 , 		0,		0 , 		171,tcp
0,		20 , 		1,		0 , 		171,tcp
0,		40 , 		0,		0 , 		171,tcp
0,		40 , 		1,		0 , 		171,tcp
1,		20 , 		0,		0 , 		171,tcp
1,		20 , 		1,		0 , 		171,tcp
1,		40 , 		0,		0 , 		171,tcp
1,		40 , 		1,		0 , 		171,tcp
2,		20 , 		0,		0 , 		171,tcp
2,		20 , 		1,		0 , 		171,tcp
2,		40 , 		0,		0 , 		171,tcp
2,		40 , 		1,		0 , 		171,tcp
3,		20 , 		0,		0 , 		171,tcp
3,		20 , 		1,		0 , 		171,tcp
3,		40 , 		0,		0 , 		171,tcp
3,		40 , 		1,		0 , 		171,tcp
4,		20 , 		0,		0 , 		171,tcp
4,		20 , 		1,		0 , 		171,tcp
4,		40 , 		0,		0 , 		171,tcp
4,		40 , 		1,		0 , 		171,tcp
5,		20 , 		0,		0 , 		171,tcp
5,		20 , 		1,		0 , 		171,tcp
5,		40 , 		0,		0 , 		171,tcp
5,		40 , 		1,		0 , 		171,tcp
6,		20 , 		0,		0 , 		171,tcp
6,		20 , 		1,		0 , 		171,tcp
6,		40 , 		0,		0 , 		171,tcp
6,		40 , 		1,		0 , 		171,tcp
7,		20 , 		0,		0 , 		171,tcp
7,		20 , 		1,		0 , 		171,tcp
7,		40 , 		0,		0 , 		171,tcp
7,		40 , 		1,		0 , 		171,tcp
0,		20 , 		0,		0 , 		172,tcp
0,		20 , 		1,		0 , 		172,tcp
0,		40 , 		0,		0 , 		172,tcp
0,		40 , 		1,		0 , 		172,tcp
1,		20 , 		0,		0 , 		172,tcp
1,		20 , 		1,		0 , 		172,tcp
1,		40 , 		0,		0 , 		172,tcp
1,		40 , 		1,		0 , 		172,tcp
2,		20 , 		0,		0 , 		172,tcp
2,		20 , 		1,		0 , 		172,tcp
2,		40 , 		0,		0 , 		172,tcp
2,		40 , 		1,		0 , 		172,tcp
3,		20 , 		0,		0 , 		172,tcp
3,		20 , 		1,		0 , 		172,tcp
3,		40 , 		0,		0 , 		172,tcp
3,		40 , 		1,		0 , 		172,tcp
4,		20 , 		0,		0 , 		172,tcp
4,		20 , 		1,		0 , 		172,tcp
4,		40 , 		0,		0 , 		172,tcp
4,		40 , 		1,		0 , 		172,tcp
5,		20 , 		0,		0 , 		172,tcp
5,		20 , 		1,		0 , 		172,tcp
5,		40 , 		0,		0 , 		172,tcp
5,		40 , 		1,		0 , 		172,tcp
6,		20 , 		0,		0 , 		172,tcp
6,		20 , 		1,		0 , 		172,tcp
6,		40 , 		0,		0 , 		172,tcp
6,		40 , 		1,		0 , 		172,tcp
7,		20 , 		0,		0 , 		172,tcp
7,		20 , 		1,		0 , 		172,tcp
7,		40 , 		0,		0 , 		172,tcp
7,		40 , 		1,		0 , 		172,tcp
0,		20 , 		0,		0 , 		173,tcp
0,		20 , 		1,		0 , 		173,tcp
0,		40 , 		0,		0 , 		173,tcp
0,		40 , 		1,		0 , 		173,tcp
1,		20 , 		0,		0 , 		173,tcp
1,		20 , 		1,		0 , 		173,tcp
1,		40 , 		0,		0 , 		173,tcp
1,		40 , 		1,		0 , 		173,tcp
2,		20 , 		0,		0 , 		173,tcp
2,		20 , 		1,		0 , 		173,tcp
2,		40 , 		0,		0 , 		173,tcp
2,		40 , 		1,		0 , 		173,tcp
3,		20 , 		0,		0 , 		173,tcp
3,		20 , 		1,		0 , 		173,tcp
3,		40 , 		0,		0 , 		173,tcp
3,		40 , 		1,		0 , 		173,tcp
4,		20 , 		0,		0 , 		173,tcp
4,		20 , 		1,		0 , 		173,tcp
4,		40 , 		0,		0 , 		173,tcp
4,		40 , 		1,		0 , 		173,tcp
5,		20 , 		0,		0 , 		173,tcp
5,		20 , 		1,		0 , 		173,tcp
5,		40 , 		0,		0 , 		173,tcp
5,		40 , 		1,		0 , 		173,tcp
6,		20 , 		0,		0 , 		173,tcp
6,		20 , 		1,		0 , 		173,tcp
6,		40 , 		0,		0 , 		173,tcp
6,		40 , 		1,		0 , 		173,tcp
7,		20 , 		0,		0 , 		173,tcp
7,		20 , 		1,		0 , 		173,tcp
7,		40 , 		0,		0 , 		173,tcp
7,		40 , 		1,		0 , 		173,tcp
0,		20 , 		0,		0 , 		174,tcp
0,		20 , 		1,		0 , 		174,tcp
0,		40 , 		0,		0 , 		174,tcp
0,		40 , 		1,		0 , 		174,tcp
1,		20 , 		0,		0 , 		174,tcp
1,		20 , 		1,		0 , 		174,tcp
1,		40 , 		0,		0 , 		174,tcp
1,		40 , 		1,		0 , 		174,tcp
2,		20 , 		0,		0 , 		174,tcp
2,		20 , 		1,		0 , 		174,tcp
2,		40 , 		0,		0 , 		174,tcp
2,		40 , 		1,		0 , 		174,tcp
3,		20 , 		0,		0 , 		174,tcp
3,		20 , 		1,		0 , 		174,tcp
3,		40 , 		0,		0 , 		174,tcp
3,		40 , 		1,		0 , 		174,tcp
4,		20 , 		0,		0 , 		174,tcp
4,		20 , 		1,		0 , 		174,tcp
4,		40 , 		0,		0 , 		174,tcp
4,		40 , 		1,		0 , 		174,tcp
5,		20 , 		0,		0 , 		174,tcp
5,		20 , 		1,		0 , 		174,tcp
5,		40 , 		0,		0 , 		174,tcp
5,		40 , 		1,		0 , 		174,tcp
6,		20 , 		0,		0 , 		174,tcp
6,		20 , 		1,		0 , 		174,tcp
6,		40 , 		0,		0 , 		174,tcp
6,		40 , 		1,		0 , 		174,tcp
7,		20 , 		0,		0 , 		174,tcp
7,		20 , 		1,		0 , 		174,tcp
7,		40 , 		0,		0 , 		174,tcp
7,		40 , 		1,		0 , 		174,tcp
0,		20 , 		0,		0 , 		175,tcp
0,		20 , 		1,		0 , 		175,tcp
0,		40 , 		0,		0 , 		175,tcp
0,		40 , 		1,		0 , 		175,tcp
1,		20 , 		0,		0 , 		175,tcp
1,		20 , 		1,		0 , 		175,tcp
1,		40 , 		0,		0 , 		175,tcp
1,		40 , 		1,		0 , 		175,tcp
2,		20 , 		0,		0 , 		175,tcp
2,		20 , 		1,		0 , 		175,tcp
2,		40 , 		0,		0 , 		175,tcp
2,		40 , 		1,		0 , 		175,tcp
3,		20 , 		0,		0 , 		175,tcp
3,		20 , 		1,		0 , 		175,tcp
3,		40 , 		0,		0 , 		175,tcp
3,		40 , 		1,		0 , 		175,tcp
4,		20 , 		0,		0 , 		175,tcp
4,		20 , 		1,		0 , 		175,tcp
4,		40 , 		0,		0 , 		175,tcp
4,		40 , 		1,		0 , 		175,tcp
5,		20 , 		0,		0 , 		175,tcp
5,		20 , 		1,		0 , 		175,tcp
5,		40 , 		0,		0 , 		175,tcp
5,		40 , 		1,		0 , 		175,tcp
6,		20 , 		0,		0 , 		175,tcp
6,		20 , 		1,		0 , 		175,tcp
6,		40 , 		0,		0 , 		175,tcp
6,		40 , 		1,		0 , 		175,tcp
7,		20 , 		0,		0 , 		175,tcp
7,		20 , 		1,		0 , 		175,tcp
7,		40 , 		0,		0 , 		175,tcp
7,		40 , 		1,		0 , 		175,tcp
0,		20 , 		0,		0 , 		176,tcp
0,		20 , 		1,		0 , 		176,tcp
0,		40 , 		0,		0 , 		176,tcp
0,		40 , 		1,		0 , 		176,tcp
1,		20 , 		0,		0 , 		176,tcp
1,		20 , 		1,		0 , 		176,tcp
1,		40 , 		0,		0 , 		176,tcp
1,		40 , 		1,		0 , 		176,tcp
2,		20 , 		0,		0 , 		176,tcp
2,		20 , 		1,		0 , 		176,tcp
2,		40 , 		0,		0 , 		176,tcp
2,		40 , 		1,		0 , 		176,tcp
3,		20 , 		0,		0 , 		176,tcp
3,		20 , 		1,		0 , 		176,tcp
3,		40 , 		0,		0 , 		176,tcp
3,		40 , 		1,		0 , 		176,tcp
4,		20 , 		0,		0 , 		176,tcp
4,		20 , 		1,		0 , 		176,tcp
4,		40 , 		0,		0 , 		176,tcp
4,		40 , 		1,		0 , 		176,tcp
5,		20 , 		0,		0 , 		176,tcp
5,		20 , 		1,		0 , 		176,tcp
5,		40 , 		0,		0 , 		176,tcp
5,		40 , 		1,		0 , 		176,tcp
6,		20 , 		0,		0 , 		176,tcp
6,		20 , 		1,		0 , 		176,tcp
6,		40 , 		0,		0 , 		176,tcp
6,		40 , 		1,		0 , 		176,tcp
7,		20 , 		0,		0 , 		176,tcp
7,		20 , 		1,		0 , 		176,tcp
7,		40 , 		0,		0 , 		176,tcp
7,		40 , 		1,		0 , 		176,tcp
0,		20 , 		0,		0 , 		177,tcp
0,		20 , 		1,		0 , 		177,tcp
0,		40 , 		0,		0 , 		177,tcp
0,		40 , 		1,		0 , 		177,tcp
1,		20 , 		0,		0 , 		177,tcp
1,		20 , 		1,		0 , 		177,tcp
1,		40 , 		0,		0 , 		177,tcp
1,		40 , 		1,		0 , 		177,tcp
2,		20 , 		0,		0 , 		177,tcp
2,		20 , 		1,		0 , 		177,tcp
2,		40 , 		0,		0 , 		177,tcp
2,		40 , 		1,		0 , 		177,tcp
3,		20 , 		0,		0 , 		177,tcp
3,		20 , 		1,		0 , 		177,tcp
3,		40 , 		0,		0 , 		177,tcp
3,		40 , 		1,		0 , 		177,tcp
4,		20 , 		0,		0 , 		177,tcp
4,		20 , 		1,		0 , 		177,tcp
4,		40 , 		0,		0 , 		177,tcp
4,		40 , 		1,		0 , 		177,tcp
5,		20 , 		0,		0 , 		177,tcp
5,		20 , 		1,		0 , 		177,tcp
5,		40 , 		0,		0 , 		177,tcp
5,		40 , 		1,		0 , 		177,tcp
6,		20 , 		0,		0 , 		177,tcp
6,		20 , 		1,		0 , 		177,tcp
6,		40 , 		0,		0 , 		177,tcp
6,		40 , 		1,		0 , 		177,tcp
7,		20 , 		0,		0 , 		177,tcp
7,		20 , 		1,		0 , 		177,tcp
7,		40 , 		0,		0 , 		177,tcp
7,		40 , 		1,		0 , 		177,tcp
0,		20 , 		0,		0 , 		178,tcp
0,		20 , 		1,		0 , 		178,tcp
0,		40 , 		0,		0 , 		178,tcp
0,		40 , 		1,		0 , 		178,tcp
1,		20 , 		0,		0 , 		178,tcp
1,		20 , 		1,		0 , 		178,tcp
1,		40 , 		0,		0 , 		178,tcp
1,		40 , 		1,		0 , 		178,tcp
2,		20 , 		0,		0 , 		178,tcp
2,		20 , 		1,		0 , 		178,tcp
2,		40 , 		0,		0 , 		178,tcp
2,		40 , 		1,		0 , 		178,tcp
3,		20 , 		0,		0 , 		178,tcp
3,		20 , 		1,		0 , 		178,tcp
3,		40 , 		0,		0 , 		178,tcp
3,		40 , 		1,		0 , 		178,tcp
4,		20 , 		0,		0 , 		178,tcp
4,		20 , 		1,		0 , 		178,tcp
4,		40 , 		0,		0 , 		178,tcp
4,		40 , 		1,		0 , 		178,tcp
5,		20 , 		0,		0 , 		178,tcp
5,		20 , 		1,		0 , 		178,tcp
5,		40 , 		0,		0 , 		178,tcp
5,		40 , 		1,		0 , 		178,tcp
6,		20 , 		0,		0 , 		178,tcp
6,		20 , 		1,		0 , 		178,tcp
6,		40 , 		0,		0 , 		178,tcp
6,		40 , 		1,		0 , 		178,tcp
7,		20 , 		0,		0 , 		178,tcp
7,		20 , 		1,		0 , 		178,tcp
7,		40 , 		0,		0 , 		178,tcp
7,		40 , 		1,		0 , 		178,tcp
0,		20 , 		0,		0 , 		179,tcp
0,		20 , 		1,		0 , 		179,tcp
0,		40 , 		0,		0 , 		179,tcp
0,		40 , 		1,		0 , 		179,tcp
1,		20 , 		0,		0 , 		179,tcp
1,		20 , 		1,		0 , 		179,tcp
1,		40 , 		0,		0 , 		179,tcp
1,		40 , 		1,		0 , 		179,tcp
2,		20 , 		0,		0 , 		179,tcp
2,		20 , 		1,		0 , 		179,tcp
2,		40 , 		0,		0 , 		179,tcp
2,		40 , 		1,		0 , 		179,tcp
3,		20 , 		0,		0 , 		179,tcp
3,		20 , 		1,		0 , 		179,tcp
3,		40 , 		0,		0 , 		179,tcp
3,		40 , 		1,		0 , 		179,tcp
4,		20 , 		0,		0 , 		179,tcp
4,		20 , 		1,		0 , 		179,tcp
4,		40 , 		0,		0 , 		179,tcp
4,		40 , 		1,		0 , 		179,tcp
5,		20 , 		0,		0 , 		179,tcp
5,		20 , 		1,		0 , 		179,tcp
5,		40 , 		0,		0 , 		179,tcp
5,		40 , 		1,		0 , 		179,tcp
6,		20 , 		0,		0 , 		179,tcp
6,		20 , 		1,		0 , 		179,tcp
6,		40 , 		0,		0 , 		179,tcp
6,		40 , 		1,		0 , 		179,tcp
7,		20 , 		0,		0 , 		179,tcp
7,		20 , 		1,		0 , 		179,tcp
7,		40 , 		0,		0 , 		179,tcp
7,		40 , 		1,		0 , 		179,tcp
0,		20 , 		0,		0 , 		180,tcp
0,		20 , 		1,		0 , 		180,tcp
0,		40 , 		0,		0 , 		180,tcp
0,		40 , 		1,		0 , 		180,tcp
1,		20 , 		0,		0 , 		180,tcp
1,		20 , 		1,		0 , 		180,tcp
1,		40 , 		0,		0 , 		180,tcp
1,		40 , 		1,		0 , 		180,tcp
2,		20 , 		0,		0 , 		180,tcp
2,		20 , 		1,		0 , 		180,tcp
2,		40 , 		0,		0 , 		180,tcp
2,		40 , 		1,		0 , 		180,tcp
3,		20 , 		0,		0 , 		180,tcp
3,		20 , 		1,		0 , 		180,tcp
3,		40 , 		0,		0 , 		180,tcp
3,		40 , 		1,		0 , 		180,tcp
4,		20 , 		0,		0 , 		180,tcp
4,		20 , 		1,		0 , 		180,tcp
4,		40 , 		0,		0 , 		180,tcp
4,		40 , 		1,		0 , 		180,tcp
5,		20 , 		0,		0 , 		180,tcp
5,		20 , 		1,		0 , 		180,tcp
5,		40 , 		0,		0 , 		180,tcp
5,		40 , 		1,		0 , 		180,tcp
6,		20 , 		0,		0 , 		180,tcp
6,		20 , 		1,		0 , 		180,tcp
6,		40 , 		0,		0 , 		180,tcp
6,		40 , 		1,		0 , 		180,tcp
7,		20 , 		0,		0 , 		180,tcp
7,		20 , 		1,		0 , 		180,tcp
7,		40 , 		0,		0 , 		180,tcp
7,		40 , 		1,		0 , 		180,tcp
0,		20 , 		0,		0 , 		181,tcp
0,		20 , 		1,		0 , 		181,tcp
0,		40 , 		0,		0 , 		181,tcp
0,		40 , 		1,		0 , 		181,tcp
1,		20 , 		0,		0 , 		181,tcp
1,		20 , 		1,		0 , 		181,tcp
1,		40 , 		0,		0 , 		181,tcp
1,		40 , 		1,		0 , 		181,tcp
2,		20 , 		0,		0 , 		181,tcp
2,		20 , 		1,		0 , 		181,tcp
2,		40 , 		0,		0 , 		181,tcp
2,		40 , 		1,		0 , 		181,tcp
3,		20 , 		0,		0 , 		181,tcp
3,		20 , 		1,		0 , 		181,tcp
3,		40 , 		0,		0 , 		181,tcp
3,		40 , 		1,		0 , 		181,tcp
4,		20 , 		0,		0 , 		181,tcp
4,		20 , 		1,		0 , 		181,tcp
4,		40 , 		0,		0 , 		181,tcp
4,		40 , 		1,		0 , 		181,tcp
5,		20 , 		0,		0 , 		181,tcp
5,		20 , 		1,		0 , 		181,tcp
5,		40 , 		0,		0 , 		181,tcp
5,		40 , 		1,		0 , 		181,tcp
6,		20 , 		0,		0 , 		181,tcp
6,		20 , 		1,		0 , 		181,tcp
6,		40 , 		0,		0 , 		181,tcp
6,		40 , 		1,		0 , 		181,tcp
7,		20 , 		0,		0 , 		181,tcp
7,		20 , 		1,		0 , 		181,tcp
7,		40 , 		0,		0 , 		181,tcp
7,		40 , 		1,		0 , 		181,tcp
0,		20 , 		0,		0 , 		182,tcp
0,		20 , 		1,		0 , 		182,tcp
0,		40 , 		0,		0 , 		182,tcp
0,		40 , 		1,		0 , 		182,tcp
1,		20 , 		0,		0 , 		182,tcp
1,		20 , 		1,		0 , 		182,tcp
1,		40 , 		0,		0 , 		182,tcp
1,		40 , 		1,		0 , 		182,tcp
2,		20 , 		0,		0 , 		182,tcp
2,		20 , 		1,		0 , 		182,tcp
2,		40 , 		0,		0 , 		182,tcp
2,		40 , 		1,		0 , 		182,tcp
3,		20 , 		0,		0 , 		182,tcp
3,		20 , 		1,		0 , 		182,tcp
3,		40 , 		0,		0 , 		182,tcp
3,		40 , 		1,		0 , 		182,tcp
4,		20 , 		0,		0 , 		182,tcp
4,		20 , 		1,		0 , 		182,tcp
4,		40 , 		0,		0 , 		182,tcp
4,		40 , 		1,		0 , 		182,tcp
5,		20 , 		0,		0 , 		182,tcp
5,		20 , 		1,		0 , 		182,tcp
5,		40 , 		0,		0 , 		182,tcp
5,		40 , 		1,		0 , 		182,tcp
6,		20 , 		0,		0 , 		182,tcp
6,		20 , 		1,		0 , 		182,tcp
6,		40 , 		0,		0 , 		182,tcp
6,		40 , 		1,		0 , 		182,tcp
7,		20 , 		0,		0 , 		182,tcp
7,		20 , 		1,		0 , 		182,tcp
7,		40 , 		0,		0 , 		182,tcp
7,		40 , 		1,		0 , 		182,tcp
0,		20 , 		0,		0 , 		183,tcp
0,		20 , 		1,		0 , 		183,tcp
0,		40 , 		0,		0 , 		183,tcp
0,		40 , 		1,		0 , 		183,tcp
1,		20 , 		0,		0 , 		183,tcp
1,		20 , 		1,		0 , 		183,tcp
1,		40 , 		0,		0 , 		183,tcp
1,		40 , 		1,		0 , 		183,tcp
2,		20 , 		0,		0 , 		183,tcp
2,		20 , 		1,		0 , 		183,tcp
2,		40 , 		0,		0 , 		183,tcp
2,		40 , 		1,		0 , 		183,tcp
3,		20 , 		0,		0 , 		183,tcp
3,		20 , 		1,		0 , 		183,tcp
3,		40 , 		0,		0 , 		183,tcp
3,		40 , 		1,		0 , 		183,tcp
4,		20 , 		0,		0 , 		183,tcp
4,		20 , 		1,		0 , 		183,tcp
4,		40 , 		0,		0 , 		183,tcp
4,		40 , 		1,		0 , 		183,tcp
5,		20 , 		0,		0 , 		183,tcp
5,		20 , 		1,		0 , 		183,tcp
5,		40 , 		0,		0 , 		183,tcp
5,		40 , 		1,		0 , 		183,tcp
6,		20 , 		0,		0 , 		183,tcp
6,		20 , 		1,		0 , 		183,tcp
6,		40 , 		0,		0 , 		183,tcp
6,		40 , 		1,		0 , 		183,tcp
7,		20 , 		0,		0 , 		183,tcp
7,		20 , 		1,		0 , 		183,tcp
7,		40 , 		0,		0 , 		183,tcp
7,		40 , 		1,		0 , 		183,tcp
0,		20 , 		0,		0 , 		184,tcp
0,		20 , 		1,		0 , 		184,tcp
0,		40 , 		0,		0 , 		184,tcp
0,		40 , 		1,		0 , 		184,tcp
1,		20 , 		0,		0 , 		184,tcp
1,		20 , 		1,		0 , 		184,tcp
1,		40 , 		0,		0 , 		184,tcp
1,		40 , 		1,		0 , 		184,tcp
2,		20 , 		0,		0 , 		184,tcp
2,		20 , 		1,		0 , 		184,tcp
2,		40 , 		0,		0 , 		184,tcp
2,		40 , 		1,		0 , 		184,tcp
3,		20 , 		0,		0 , 		184,tcp
3,		20 , 		1,		0 , 		184,tcp
3,		40 , 		0,		0 , 		184,tcp
3,		40 , 		1,		0 , 		184,tcp
4,		20 , 		0,		0 , 		184,tcp
4,		20 , 		1,		0 , 		184,tcp
4,		40 , 		0,		0 , 		184,tcp
4,		40 , 		1,		0 , 		184,tcp
5,		20 , 		0,		0 , 		184,tcp
5,		20 , 		1,		0 , 		184,tcp
5,		40 , 		0,		0 , 		184,tcp
5,		40 , 		1,		0 , 		184,tcp
6,		20 , 		0,		0 , 		184,tcp
6,		20 , 		1,		0 , 		184,tcp
6,		40 , 		0,		0 , 		184,tcp
6,		40 , 		1,		0 , 		184,tcp
7,		20 , 		0,		0 , 		184,tcp
7,		20 , 		1,		0 , 		184,tcp
7,		40 , 		0,		0 , 		184,tcp
7,		40 , 		1,		0 , 		184,tcp
0,		20 , 		0,		0 , 		185,tcp
0,		20 , 		1,		0 , 		185,tcp
0,		40 , 		0,		0 , 		185,tcp
0,		40 , 		1,		0 , 		185,tcp
1,		20 , 		0,		0 , 		185,tcp
1,		20 , 		1,		0 , 		185,tcp
1,		40 , 		0,		0 , 		185,tcp
1,		40 , 		1,		0 , 		185,tcp
2,		20 , 		0,		0 , 		185,tcp
2,		20 , 		1,		0 , 		185,tcp
2,		40 , 		0,		0 , 		185,tcp
2,		40 , 		1,		0 , 		185,tcp
3,		20 , 		0,		0 , 		185,tcp
3,		20 , 		1,		0 , 		185,tcp
3,		40 , 		0,		0 , 		185,tcp
3,		40 , 		1,		0 , 		185,tcp
4,		20 , 		0,		0 , 		185,tcp
4,		20 , 		1,		0 , 		185,tcp
4,		40 , 		0,		0 , 		185,tcp
4,		40 , 		1,		0 , 		185,tcp
5,		20 , 		0,		0 , 		185,tcp
5,		20 , 		1,		0 , 		185,tcp
5,		40 , 		0,		0 , 		185,tcp
5,		40 , 		1,		0 , 		185,tcp
6,		20 , 		0,		0 , 		185,tcp
6,		20 , 		1,		0 , 		185,tcp
6,		40 , 		0,		0 , 		185,tcp
6,		40 , 		1,		0 , 		185,tcp
7,		20 , 		0,		0 , 		185,tcp
7,		20 , 		1,		0 , 		185,tcp
7,		40 , 		0,		0 , 		185,tcp
7,		40 , 		1,		0 , 		185,tcp
0,		20 , 		0,		0 , 		186,tcp
0,		20 , 		1,		0 , 		186,tcp
0,		40 , 		0,		0 , 		186,tcp
0,		40 , 		1,		0 , 		186,tcp
1,		20 , 		0,		0 , 		186,tcp
1,		20 , 		1,		0 , 		186,tcp
1,		40 , 		0,		0 , 		186,tcp
1,		40 , 		1,		0 , 		186,tcp
2,		20 , 		0,		0 , 		186,tcp
2,		20 , 		1,		0 , 		186,tcp
2,		40 , 		0,		0 , 		186,tcp
2,		40 , 		1,		0 , 		186,tcp
3,		20 , 		0,		0 , 		186,tcp
3,		20 , 		1,		0 , 		186,tcp
3,		40 , 		0,		0 , 		186,tcp
3,		40 , 		1,		0 , 		186,tcp
4,		20 , 		0,		0 , 		186,tcp
4,		20 , 		1,		0 , 		186,tcp
4,		40 , 		0,		0 , 		186,tcp
4,		40 , 		1,		0 , 		186,tcp
5,		20 , 		0,		0 , 		186,tcp
5,		20 , 		1,		0 , 		186,tcp
5,		40 , 		0,		0 , 		186,tcp
5,		40 , 		1,		0 , 		186,tcp
6,		20 , 		0,		0 , 		186,tcp
6,		20 , 		1,		0 , 		186,tcp
6,		40 , 		0,		0 , 		186,tcp
6,		40 , 		1,		0 , 		186,tcp
7,		20 , 		0,		0 , 		186,tcp
7,		20 , 		1,		0 , 		186,tcp
7,		40 , 		0,		0 , 		186,tcp
7,		40 , 		1,		0 , 		186,tcp
0,		20 , 		0,		0 , 		187,tcp
0,		20 , 		1,		0 , 		187,tcp
0,		40 , 		0,		0 , 		187,tcp
0,		40 , 		1,		0 , 		187,tcp
1,		20 , 		0,		0 , 		187,tcp
1,		20 , 		1,		0 , 		187,tcp
1,		40 , 		0,		0 , 		187,tcp
1,		40 , 		1,		0 , 		187,tcp
2,		20 , 		0,		0 , 		187,tcp
2,		20 , 		1,		0 , 		187,tcp
2,		40 , 		0,		0 , 		187,tcp
2,		40 , 		1,		0 , 		187,tcp
3,		20 , 		0,		0 , 		187,tcp
3,		20 , 		1,		0 , 		187,tcp
3,		40 , 		0,		0 , 		187,tcp
3,		40 , 		1,		0 , 		187,tcp
4,		20 , 		0,		0 , 		187,tcp
4,		20 , 		1,		0 , 		187,tcp
4,		40 , 		0,		0 , 		187,tcp
4,		40 , 		1,		0 , 		187,tcp
5,		20 , 		0,		0 , 		187,tcp
5,		20 , 		1,		0 , 		187,tcp
5,		40 , 		0,		0 , 		187,tcp
5,		40 , 		1,		0 , 		187,tcp
6,		20 , 		0,		0 , 		187,tcp
