FlowID,TX bitrate (kbit/s),RX bitrate (kbit/s),meanDelay [s],PacketLoss (%),Throughput (kbps),Mean jitter (s),Protocol
1789,0.022132725752216,0.01760627148004279,0.422335149,0.0,0.016868840431098445,0.835035802,UDP
1790,0.01727556438322789,0.01727578372802412,0.13786760550000002,0.0,0.016818616800555245,0.000564441,UDP
1791,0.022444971675968126,0,0,0,0,0,UDP
1792,0.02933572332533239,0.029536273089130084,0.10006917180000001,0.0,0.028632805068564804,0.09692769200000001,UDP
1793,0.026450625343558572,0.027620122879916265,0.51055740925,0.0,0.025829082400206614,0.6663328093333334,UDP
1794,0,0,0.9798481670000001,0.0,0.38271235547455995,0,UDP
1795,0.02084219767105725,1.1028625158475585,0.2826451345,33.33333333333333,0.015123783594297243,0.234344499,UDP
1796,0.019435256694027136,0.019460166285570853,0.219641246,0.0,0.018854975989306303,0.3089391495,UDP
1797,35.52686432309018,711.9410497978662,0.07209844750000001,0.0,8.987790266678523,0.020538703000000002,UDP
1798,0.03355458068594927,0.02268622114005166,0.11490553833333333,40.0,0.022133385930878942,0.087585175,UDP
